105.0	10401.0	10500.0	0.23529411764705882	51.0
106.0	10501.0	10600.0	0.19607843137254902	51.0
107.0	10601.0	10700.0	0.3	50.0
108.0	10701.0	10800.0	0.24	50.0
109.0	10801.0	10900.0	0.20408163265306123	49.0
110.0	10901.0	11000.0	0.1702127659574468	47.0
111.0	11001.0	11100.0	0.17391304347826086	46.0
112.0	11101.0	11200.0	0.2558139534883721	43.0
113.0	11201.0	11300.0	0.21428571428571427	42.0
114.0	11301.0	11400.0	0.18421052631578946	38.0
115.0	11401.0	11500.0	0.18421052631578946	38.0
116.0	11501.0	11600.0	0.15789473684210525	38.0
117.0	11601.0	11700.0	0.25	36.0
118.0	11701.0	11800.0	0.16666666666666666	36.0
119.0	11801.0	11900.0	0.11764705882352941	34.0
120.0	11901.0	12000.0	0.06060606060606061	33.0
121.0	12001.0	12100.0	0.09375	32.0
122.0	12101.0	12200.0	0.0967741935483871	31.0
123.0	12201.0	12300.0	0.1	30.0
124.0	12301.0	12400.0	0.037037037037037035	27.0
125.0	12401.0	12500.0	0.038461538461538464	26.0
126.0	12501.0	12600.0	0.07692307692307693	26.0
127.0	12601.0	12700.0	0.07692307692307693	26.0
128.0	12701.0	12800.0	0.041666666666666664	24.0
129.0	12801.0	12900.0	0.043478260869565216	23.0
130.0	12901.0	13000.0	0.09090909090909091	22.0
131.0	13001.0	13100.0	0.047619047619047616	21.0
132.0	13101.0	13200.0	0.10526315789473684	19.0
133.0	13201.0	13300.0	0.2777777777777778	18.0
134.0	13301.0	13400.0	0.2777777777777778	18.0
135.0	13401.0	13500.0	0.11764705882352941	17.0
136.0	13501.0	13600.0	0.0625	16.0
137.0	13601.0	13700.0	0.26666666666666666	15.0
138.0	13701.0	13800.0	0.23076923076923078	13.0
139.0	13801.0	13900.0	0.23076923076923078	13.0
140.0	13901.0	14000.0	0.07692307692307693	13.0
141.0	14001.0	14100.0	0.07692307692307693	13.0
142.0	14101.0	14200.0	0.15384615384615385	13.0
143.0	14201.0	14300.0	0.15384615384615385	13.0
144.0	14301.0	14400.0	0.15384615384615385	13.0
145.0	14401.0	14500.0	0.15384615384615385	13.0
146.0	14501.0	14600.0	0.07692307692307693	13.0
147.0	14601.0	14700.0	0.23076923076923078	13.0
148.0	14701.0	14800.0	0.23076923076923078	13.0
149.0	14801.0	14900.0	0.07692307692307693	13.0
150.0	14901.0	15000.0	0.16666666666666666	12.0
151.0	15001.0	15100.0	0.36363636363636365	11.0
152.0	15101.0	15200.0	0.36363636363636365	11.0
153.0	15201.0	15300.0	0.18181818181818182	11.0
154.0	15301.0	15400.0	0.4	10.0
155.0	15401.0	15500.0	0.5	10.0
156.0	15501.0	15600.0	0.6	10.0
157.0	15601.0	15700.0	0.5	10.0
158.0	15701.0	15800.0	0.4	10.0
159.0	15801.0	15900.0	0.2222222222222222	9.0
160.0	15901.0	16000.0	0.1111111111111111	9.0
161.0	16001.0	16100.0	0.4444444444444444	9.0
162.0	16101.0	16200.0	0.4444444444444444	9.0
163.0	16201.0	16300.0	0.0	9.0
164.0	16301.0	16400.0	0.1111111111111111	9.0
165.0	16401.0	16500.0	0.25	8.0
166.0	16501.0	16600.0	0.375	8.0
167.0	16601.0	16700.0	0.14285714285714285	7.0
168.0	16701.0	16800.0	0.14285714285714285	7.0
169.0	16801.0	16900.0	0.42857142857142855	7.0
170.0	16901.0	17000.0	0.5714285714285714	7.0
171.0	17001.0	17100.0	0.14285714285714285	7.0
172.0	17101.0	17200.0	0.2857142857142857	7.0
173.0	17201.0	17300.0	0.42857142857142855	7.0
174.0	17301.0	17400.0	0.16666666666666666	6.0
175.0	17401.0	17500.0	0.3333333333333333	6.0
176.0	17501.0	17600.0	0.16666666666666666	6.0
177.0	17601.0	17700.0	0.0	6.0
178.0	17701.0	17800.0	0.5	6.0
179.0	17801.0	17900.0	0.3333333333333333	6.0
180.0	17901.0	18000.0	0.5	6.0
181.0	18001.0	18100.0	0.0	5.0
182.0	18101.0	18200.0	0.6	5.0
183.0	18201.0	18300.0	0.4	5.0
184.0	18301.0	18400.0	0.0	5.0
185.0	18401.0	18500.0	0.0	5.0
186.0	18501.0	18600.0	0.0	5.0
187.0	18601.0	18700.0	0.0	5.0
188.0	18701.0	18800.0	0.2	5.0
189.0	18801.0	18900.0	0.2	5.0
190.0	18901.0	19000.0	0.0	4.0
191.0	19001.0	19100.0	0.0	4.0
192.0	19101.0	19200.0	0.0	4.0
193.0	19201.0	19300.0	0.0	4.0
194.0	19301.0	19400.0	0.0	4.0
195.0	19401.0	19500.0	0.0	4.0
196.0	19501.0	19600.0	0.0	4.0
197.0	19601.0	19700.0	0.0	4.0
198.0	19701.0	19800.0	0.0	4.0
199.0	19801.0	19900.0	0.0	4.0
200.0	19901.0	20000.0	0.0	4.0
201.0	20001.0	20100.0	0.0	4.0
202.0	20101.0	20200.0	0.0	4.0
203.0	20201.0	20300.0	0.0	4.0
204.0	20301.0	20400.0	0.0	4.0
205.0	20401.0	20500.0	0.0	4.0
206.0	20501.0	20600.0	0.0	4.0
207.0	20601.0	20700.0	0.0	4.0
208.0	20701.0	20800.0	0.0	4.0
209.0	20801.0	20900.0	0.0	4.0
210.0	20901.0	21000.0	0.0	4.0
211.0	21001.0	21100.0	0.0	4.0
212.0	21101.0	21200.0	0.0	4.0
213.0	21201.0	21300.0	0.0	4.0
214.0	21301.0	21400.0	0.0	4.0
215.0	21401.0	21500.0	0.0	4.0
216.0	21501.0	21600.0	0.0	4.0
217.0	21601.0	21700.0	0.0	4.0
218.0	21701.0	21800.0	0.0	4.0
219.0	21801.0	21900.0	0.0	4.0
220.0	21901.0	22000.0	0.0	4.0
221.0	22001.0	22100.0	0.0	4.0
222.0	22101.0	22200.0	0.0	4.0
223.0	22201.0	22300.0	0.0	4.0
224.0	22301.0	22400.0	0.0	4.0
225.0	22401.0	22500.0	0.0	4.0
226.0	22501.0	22600.0	0.0	4.0
227.0	22601.0	22700.0	0.0	4.0
228.0	22701.0	22800.0	0.25	4.0
229.0	22801.0	22900.0	0.25	4.0
230.0	22901.0	23000.0	0.25	4.0
231.0	23001.0	23100.0	0.75	4.0
232.0	23101.0	23200.0	0.75	4.0
233.0	23201.0	23300.0	0.5	4.0
234.0	23301.0	23400.0	0.0	1.0
235.0	23401.0	23500.0	0.0	1.0
236.0	23501.0	23600.0	0.0	1.0
237.0	23601.0	23700.0	0.0	1.0
238.0	23701.0	23800.0	0.0	1.0
239.0	23801.0	23900.0	0.0	1.0
240.0	23901.0	24000.0	0.0	1.0
241.0	24001.0	24100.0	0.0	1.0
242.0	24101.0	24200.0	0.0	1.0
243.0	24201.0	24300.0	0.0	1.0
244.0	24301.0	24400.0	0.0	1.0
245.0	24401.0	24500.0	0.0	1.0
246.0	24501.0	24600.0	0.0	1.0
247.0	24601.0	24700.0	0.0	1.0
248.0	24701.0	24800.0	0.0	1.0
249.0	24801.0	24900.0	0.0	1.0
250.0	24901.0	25000.0	0.0	1.0
251.0	25001.0	25100.0	0.0	1.0
252.0	25101.0	25200.0	0.0	1.0
253.0	25201.0	25300.0	0.0	1.0
254.0	25301.0	25400.0	0.0	1.0
255.0	25401.0	25500.0	0.0	1.0
256.0	25501.0	25600.0	0.0	1.0
257.0	25601.0	25700.0	0.0	1.0
258.0	25701.0	25800.0	0.0	1.0
259.0	25801.0	25900.0	0.0	1.0
260.0	25901.0	26000.0	0.0	1.0
261.0	26001.0	26100.0	0.0	1.0
262.0	26101.0	26200.0	0.0	1.0
263.0	26201.0	26300.0	0.0	1.0
264.0	26301.0	26400.0	0.0	1.0
265.0	26401.0	26500.0	0.0	1.0
266.0	26501.0	26600.0	0.0	1.0
267.0	26601.0	26700.0	0.0	1.0
268.0	26701.0	26800.0	0.0	1.0
269.0	26801.0	26900.0	0.0	1.0
270.0	26901.0	27000.0	0.0	1.0
271.0	27001.0	27100.0	0.0	1.0
272.0	27101.0	27200.0	0.0	1.0
273.0	27201.0	27300.0	0.0	1.0
274.0	27301.0	27400.0	0.0	1.0
275.0	27401.0	27500.0	0.0	1.0
276.0	27501.0	27600.0	0.0	1.0
277.0	27601.0	27700.0	0.0	1.0
278.0	27701.0	27800.0	0.0	1.0
279.0	27801.0	27900.0	0.0	1.0
280.0	27901.0	28000.0	0.0	1.0
281.0	28001.0	28100.0	0.0	1.0
282.0	28101.0	28200.0	0.0	1.0
283.0	28201.0	28300.0	0.0	1.0
284.0	28301.0	28400.0	0.0	1.0
285.0	28401.0	28500.0	0.0	1.0
286.0	28501.0	28600.0	0.0	1.0
287.0	28601.0	28700.0	0.0	1.0
288.0	28701.0	28800.0	0.0	1.0
289.0	28801.0	28900.0	0.0	1.0
290.0	28901.0	29000.0	0.0	1.0
291.0	29001.0	29100.0	0.0	1.0
292.0	29101.0	29200.0	0.0	1.0
293.0	29201.0	29300.0	0.0	1.0
294.0	29301.0	29400.0	0.0	1.0
295.0	29401.0	29500.0	0.0	1.0
296.0	29501.0	29600.0	0.0	1.0
297.0	29601.0	29700.0	0.0	1.0
298.0	29701.0	29800.0	0.0	1.0
299.0	29801.0	29900.0	0.0	1.0
300.0	29901.0	30000.0	0.0	1.0
301.0	30001.0	30100.0	0.0	1.0
302.0	30101.0	30200.0	0.0	1.0
303.0	30201.0	30300.0	0.0	1.0
304.0	30301.0	30400.0	0.0	1.0
305.0	30401.0	30500.0	0.0	1.0
306.0	30501.0	30600.0	0.0	1.0
307.0	30601.0	30700.0	0.0	1.0
308.0	30701.0	30800.0	0.0	1.0
309.0	30801.0	30900.0	0.0	1.0
310.0	30901.0	31000.0	0.0	1.0
311.0	31001.0	31100.0	0.0	1.0
312.0	31101.0	31200.0	0.0	1.0
313.0	31201.0	31300.0	0.0	1.0
314.0	31301.0	31400.0	0.0	1.0
315.0	31401.0	31500.0	0.0	1.0
316.0	31501.0	31600.0	0.0	1.0
317.0	31601.0	31700.0	0.0	1.0
318.0	31701.0	31800.0	0.0	1.0
319.0	31801.0	31900.0	0.0	1.0
320.0	31901.0	32000.0	0.0	1.0
321.0	32001.0	32100.0	0.0	1.0
322.0	32101.0	32200.0	0.0	1.0
323.0	32201.0	32300.0	0.0	1.0
324.0	32301.0	32400.0	0.0	1.0
325.0	32401.0	32500.0	0.0	1.0
326.0	32501.0	32600.0	0.0	1.0
327.0	32601.0	32700.0	0.0	1.0
328.0	32701.0	32800.0	0.0	1.0
329.0	32801.0	32900.0	0.0	1.0
330.0	32901.0	33000.0	0.0	1.0
331.0	33001.0	33100.0	0.0	1.0
332.0	33101.0	33200.0	0.0	1.0
333.0	33201.0	33300.0	0.0	1.0
334.0	33301.0	33400.0	0.0	1.0
335.0	33401.0	33500.0	0.0	1.0
336.0	33501.0	33600.0	0.0	1.0
337.0	33601.0	33700.0	0.0	1.0
338.0	33701.0	33800.0	0.0	1.0
339.0	33801.0	33900.0	0.0	1.0
340.0	33901.0	34000.0	0.0	1.0
341.0	34001.0	34100.0	0.0	1.0
342.0	34101.0	34200.0	0.0	1.0
343.0	34201.0	34300.0	0.0	1.0
344.0	34301.0	34400.0	0.0	1.0
345.0	34401.0	34500.0	0.0	1.0
346.0	34501.0	34600.0	0.0	1.0
347.0	34601.0	34700.0	0.0	1.0
348.0	34701.0	34800.0	0.0	1.0
349.0	34801.0	34900.0	0.0	1.0
350.0	34901.0	35000.0	0.0	1.0
351.0	35001.0	35100.0	0.0	1.0
352.0	35101.0	35200.0	0.0	1.0
353.0	35201.0	35300.0	0.0	1.0
354.0	35301.0	35400.0	0.0	1.0
355.0	35401.0	35500.0	0.0	1.0
356.0	35501.0	35600.0	0.0	1.0
357.0	35601.0	35700.0	0.0	1.0
358.0	35701.0	35800.0	0.0	1.0
359.0	35801.0	35900.0	0.0	1.0
360.0	35901.0	36000.0	0.0	1.0
361.0	36001.0	36100.0	0.0	1.0
362.0	36101.0	36200.0	0.0	1.0
363.0	36201.0	36300.0	0.0	1.0
364.0	36301.0	36400.0	0.0	1.0
365.0	36401.0	36500.0	0.0	1.0
366.0	36501.0	36600.0	0.0	1.0
367.0	36601.0	36700.0	0.0	1.0
368.0	36701.0	36800.0	0.0	1.0
369.0	36801.0	36900.0	0.0	1.0
370.0	36901.0	37000.0	0.0	1.0
371.0	37001.0	37100.0	0.0	1.0
372.0	37101.0	37200.0	0.0	1.0
373.0	37201.0	37300.0	0.0	1.0
374.0	37301.0	37400.0	0.0	1.0
